"ID_PARTICIPANTE";"IDBENEFICIO";"NOME";"VL_VALOR";"DT_INICIO_BENEFICIO"
"10127509";"488";"NP - Benef Pensão por Morte Assistido";"429,51";"09/11/2009"
"10127510";"488";"NP - Benef Pensão por Morte Assistido";"3502,20";"06/12/2009"
"10127511";"488";"NP - Benef Pensão por Morte Assistido";"461,60";"26/11/2009"
"10127512";"488";"NP - Benef Pensão por Morte Assistido";"146,84";"14/12/2009"
"10127513";"488";"NP - Benef Pensão por Morte Assistido";"146,84";"14/12/2009"
"10127514";"488";"NP - Benef Pensão por Morte Assistido";"301,44";"04/12/2009"
"10127515";"488";"NP - Benef Pensão por Morte Assistido";"855,69";"18/12/2009"
"10127516";"488";"NP - Benef Pensão por Morte Assistido";"855,69";"18/12/2009"
"10127517";"488";"NP - Benef Pensão por Morte Assistido";"880,17";"15/01/2010"
"10127518";"488";"NP - Benef Pensão por Morte Assistido";"21,41";"17/01/2007"
"10127519";"488";"NP - Benef Pensão por Morte Assistido";"463,95";"12/01/2010"
"10127520";"488";"NP - Benef Pensão por Morte Assistido";"1135,06";"22/12/2009"
"10127521";"488";"NP - Benef Pensão por Morte Assistido";"448,84";"22/01/2010"
"10127522";"488";"NP - Benef Pensão por Morte Assistido";"448,84";"22/01/2010"
"10127523";"488";"NP - Benef Pensão por Morte Assistido";"6,60";"13/08/2009"
"10127524";"488";"NP - Benef Pensão por Morte Assistido";"89,41";"06/08/2010"
"10127525";"488";"NP - Benef Pensão por Morte Assistido";"89,38";"06/08/2010"
"10127526";"488";"NP - Benef Pensão por Morte Assistido";"89,38";"06/08/2010"
"10127527";"488";"NP - Benef Pensão por Morte Assistido";"799,03";"02/03/2010"
"10127528";"488";"NP - Benef Pensão por Morte Assistido";"176,50";"22/03/2010"
"10127529";"488";"NP - Benef Pensão por Morte Assistido";"183,63";"29/03/2010"
"10127530";"488";"NP - Benef Pensão por Morte Assistido";"109,61";"23/03/2010"
"10127531";"488";"NP - Benef Pensão por Morte Assistido";"40,80";"22/04/2010"
"10127532";"488";"NP - Benef Pensão por Morte Assistido";"40,80";"22/04/2010"
"10127533";"488";"NP - Benef Pensão por Morte Assistido";"40,80";"22/04/2010"
"10127534";"488";"NP - Benef Pensão por Morte Assistido";"52,89";"26/03/2010"
"10127535";"488";"NP - Benef Pensão por Morte Assistido";"481,66";"20/02/2010"
"10127536";"488";"NP - Benef Pensão por Morte Assistido";"1075,62";"16/04/2010"
"10127537";"488";"NP - Benef Pensão por Morte Assistido";"5585,83";"09/04/2010"
"10127538";"488";"NP - Benef Pensão por Morte Assistido";"109,61";"23/03/2010"
"10127539";"488";"NP - Benef Pensão por Morte Assistido";"408,74";"26/05/2010"
"10127540";"488";"NP - Benef Pensão por Morte Assistido";"336,18";"12/06/2010"
"10127541";"488";"NP - Benef Pensão por Morte Assistido";"240,58";"03/06/2010"
"10127542";"488";"NP - Benef Pensão por Morte Assistido";"240,58";"03/06/2010"
"10127543";"488";"NP - Benef Pensão por Morte Assistido";"122,52";"28/06/2010"
"10127544";"488";"NP - Benef Pensão por Morte Assistido";"129,18";"01/05/2010"
"10127545";"488";"NP - Benef Pensão por Morte Assistido";"440,94";"15/05/2010"
"10127546";"488";"NP - Benef Pensão por Morte Assistido";"733,13";"13/07/2010"
"10127547";"488";"NP - Benef Pensão por Morte Assistido";"3652,83";"12/04/2009"
"10127548";"488";"NP - Benef Pensão por Morte Assistido";"492,10";"20/07/2010"
"10127549";"488";"NP - Benef Pensão por Morte Assistido";"215,94";"12/08/2010"
"10127550";"488";"NP - Benef Pensão por Morte Assistido";"215,94";"12/08/2010"
"10127551";"488";"NP - Benef Pensão por Morte Assistido";"215,94";"12/08/2010"
"10127552";"488";"NP - Benef Pensão por Morte Assistido";"215,94";"12/08/2010"
"10127553";"488";"NP - Benef Pensão por Morte Assistido";"470,44";"24/08/2010"
"10127554";"488";"NP - Benef Pensão por Morte Assistido";"121,02";"03/08/2010"
"10127555";"488";"NP - Benef Pensão por Morte Assistido";"121,02";"03/08/2010"
"10127556";"488";"NP - Benef Pensão por Morte Assistido";"121,02";"03/08/2010"
"10127557";"488";"NP - Benef Pensão por Morte Assistido";"121,02";"03/08/2010"
"10127558";"488";"NP - Benef Pensão por Morte Assistido";"1863,18";"12/10/2010"
"10127559";"488";"NP - Benef Pensão por Morte Assistido";"112,33";"09/08/2010"
"10127560";"488";"NP - Benef Pensão por Morte Assistido";"112,33";"09/08/2010"
"10127561";"488";"NP - Benef Pensão por Morte Assistido";"270,92";"28/09/2010"
"10127562";"488";"NP - Benef Pensão por Morte Assistido";"270,92";"28/09/2010"
"10127563";"488";"NP - Benef Pensão por Morte Assistido";"6,60";"13/08/2009"
"10127564";"488";"NP - Benef Pensão por Morte Assistido";"501,64";"12/11/2010"
"10127565";"488";"NP - Benef Pensão por Morte Assistido";"1099,05";"29/08/2010"
"10127566";"488";"NP - Benef Pensão por Morte Assistido";"1099,05";"29/08/2010"
"10127567";"488";"NP - Benef Pensão por Morte Assistido";"156,20";"16/11/2010"
"10127568";"488";"NP - Benef Pensão por Morte Assistido";"156,25";"16/11/2010"
"10127569";"488";"NP - Benef Pensão por Morte Assistido";"156,20";"16/11/2010"
"10127570";"488";"NP - Benef Pensão por Morte Assistido";"732,09";"01/11/2010"
"10127571";"488";"NP - Benef Pensão por Morte Assistido";"2329,22";"01/12/2010"
"10127572";"488";"NP - Benef Pensão por Morte Assistido";"2329,20";"01/12/2010"
"10127573";"488";"NP - Benef Pensão por Morte Assistido";"213,26";"14/12/2010"
"10127574";"488";"NP - Benef Pensão por Morte Assistido";"508,18";"23/12/2010"
"10127575";"488";"NP - Benef Pensão por Morte Assistido";"92,45";"07/10/2010"
"10127576";"488";"NP - Benef Pensão por Morte Assistido";"92,45";"07/10/2010"
"10127577";"488";"NP - Benef Pensão por Morte Assistido";"560,06";"15/12/2010"
"10127578";"488";"NP - Benef Pensão por Morte Assistido";"560,06";"15/12/2010"
"10127579";"488";"NP - Benef Pensão por Morte Assistido";"848,15";"07/01/2011"
"10127580";"488";"NP - Benef Pensão por Morte Assistido";"1830,89";"05/12/2010"
"10127581";"488";"NP - Benef Pensão por Morte Assistido";"441,56";"31/12/2010"
"10127582";"488";"NP - Benef Pensão por Morte Assistido";"89,27";"05/02/2011"
"10127583";"488";"NP - Benef Pensão por Morte Assistido";"93,84";"11/01/2011"
"10127584";"488";"NP - Benef Pensão por Morte Assistido";"93,84";"11/01/2011"
"10127585";"488";"NP - Benef Pensão por Morte Assistido";"93,84";"11/01/2011"
"10127586";"488";"NP - Benef Pensão por Morte Assistido";"9152,36";"18/02/2011"
"10127587";"488";"NP - Benef Pensão por Morte Assistido";"106,55";"27/01/2011"
"10127588";"488";"NP - Benef Pensão por Morte Assistido";"106,55";"27/01/2011"
"10127589";"488";"NP - Benef Pensão por Morte Assistido";"270,37";"04/02/2011"
"10127590";"488";"NP - Benef Pensão por Morte Assistido";"52,67";"28/02/2011"
"10127591";"488";"NP - Benef Pensão por Morte Assistido";"408,16";"04/03/2011"
"10127592";"488";"NP - Benef Pensão por Morte Assistido";"486,76";"10/02/2011"
"10127593";"488";"NP - Benef Pensão por Morte Assistido";"621,43";"23/02/2011"
"10127594";"488";"NP - Benef Pensão por Morte Assistido";"474,62";"07/04/2011"
"10127595";"488";"NP - Benef Pensão por Morte Assistido";"847,54";"05/03/2011"
"10127596";"488";"NP - Benef Pensão por Morte Assistido";"166,07";"13/03/2011"
"10127597";"488";"NP - Benef Pensão por Morte Assistido";"485,65";"07/04/2011"
"10127598";"488";"NP - Benef Pensão por Morte Assistido";"101,08";"10/02/2011"
"10127599";"488";"NP - Benef Pensão por Morte Assistido";"272,98";"25/05/2011"
"10127600";"488";"NP - Benef Pensão por Morte Assistido";"272,98";"25/05/2011"
"10127601";"488";"NP - Benef Pensão por Morte Assistido";"431,38";"29/05/2011"
"10127602";"488";"NP - Benef Pensão por Morte Assistido";"431,38";"29/05/2011"
"10127603";"488";"NP - Benef Pensão por Morte Assistido";"70,95";"09/06/2011"
"10127604";"488";"NP - Benef Pensão por Morte Assistido";"70,95";"09/06/2011"
"10127605";"488";"NP - Benef Pensão por Morte Assistido";"166,05";"13/03/2011"
"10127606";"488";"NP - Benef Pensão por Morte Assistido";"166,03";"13/03/2011"
"10127607";"488";"NP - Benef Pensão por Morte Assistido";"650,19";"16/05/2011"
"10127608";"488";"NP - Benef Pensão por Morte Assistido";"650,19";"16/05/2011"
"10127609";"488";"NP - Benef Pensão por Morte Assistido";"1814,12";"19/06/2011"
"10127610";"488";"NP - Benef Pensão por Morte Assistido";"1814,12";"19/06/2011"
"10127611";"488";"NP - Benef Pensão por Morte Assistido";"184,55";"29/06/2011"
"10127612";"488";"NP - Benef Pensão por Morte Assistido";"184,55";"29/06/2011"
"10127613";"488";"NP - Benef Pensão por Morte Assistido";"184,55";"29/06/2011"
"10127614";"488";"NP - Benef Pensão por Morte Assistido";"184,55";"29/06/2011"
"10127615";"488";"NP - Benef Pensão por Morte Assistido";"184,55";"29/06/2011"
"10127616";"488";"NP - Benef Pensão por Morte Assistido";"54,13";"23/06/2011"
"10127617";"488";"NP - Benef Pensão por Morte Assistido";"54,13";"23/06/2011"
"10127618";"488";"NP - Benef Pensão por Morte Assistido";"54,13";"23/06/2011"
"10127619";"488";"NP - Benef Pensão por Morte Assistido";"50,88";"05/07/2011"
"10127620";"488";"NP - Benef Pensão por Morte Assistido";"50,88";"05/07/2011"
"10127621";"488";"NP - Benef Pensão por Morte Assistido";"50,88";"05/07/2011"
"10127622";"488";"NP - Benef Pensão por Morte Assistido";"531,46";"18/07/2011"
"10127623";"488";"NP - Benef Pensão por Morte Assistido";"1273,12";"13/07/2011"
"10127624";"488";"NP - Benef Pensão por Morte Assistido";"175,26";"11/06/2011"
"10127625";"488";"NP - Benef Pensão por Morte Assistido";"175,26";"11/06/2011"
"10127626";"488";"NP - Benef Pensão por Morte Assistido";"194,37";"11/07/2011"
"10127627";"488";"NP - Benef Pensão por Morte Assistido";"194,37";"11/07/2011"
"10127628";"488";"NP - Benef Pensão por Morte Assistido";"194,37";"11/07/2011"
"10127629";"488";"NP - Benef Pensão por Morte Assistido";"363,30";"21/07/2011"
"10127630";"488";"NP - Benef Pensão por Morte Assistido";"496,65";"01/06/2011"
"10127631";"488";"NP - Benef Pensão por Morte Assistido";"1822,62";"24/07/2011"
"10127632";"488";"NP - Benef Pensão por Morte Assistido";"1822,61";"24/07/2011"
"10127633";"488";"NP - Benef Pensão por Morte Assistido";"248,33";"18/06/2011"
"10127634";"488";"NP - Benef Pensão por Morte Assistido";"248,33";"18/06/2011"
"10127635";"488";"NP - Benef Pensão por Morte Assistido";"547,94";"15/05/2011"
"10127636";"488";"NP - Benef Pensão por Morte Assistido";"1223,26";"09/02/2011"
"10127637";"488";"NP - Benef Pensão por Morte Assistido";"63,74";"06/06/2011"
"10127638";"488";"NP - Benef Pensão por Morte Assistido";"63,74";"06/06/2011"
"10127639";"488";"NP - Benef Pensão por Morte Assistido";"63,74";"06/06/2011"
"10127640";"488";"NP - Benef Pensão por Morte Assistido";"63,74";"06/06/2011"
"10127641";"488";"NP - Benef Pensão por Morte Assistido";"474,62";"01/09/2011"
"10127642";"488";"NP - Benef Pensão por Morte Assistido";"131,88";"15/08/2011"
"10127643";"488";"NP - Benef Pensão por Morte Assistido";"131,89";"15/08/2011"
"10127644";"488";"NP - Benef Pensão por Morte Assistido";"131,89";"15/08/2011"
"10127645";"488";"NP - Benef Pensão por Morte Assistido";"273,20";"17/08/2011"
"10127646";"488";"NP - Benef Pensão por Morte Assistido";"844,70";"31/08/2011"
"10127647";"488";"NP - Benef Pensão por Morte Assistido";"844,70";"31/08/2011"
"10127648";"488";"NP - Benef Pensão por Morte Assistido";"6284,15";"05/09/2011"
"10127649";"488";"NP - Benef Pensão por Morte Assistido";"1822,61";"24/07/2011"
"10127650";"488";"NP - Benef Pensão por Morte Assistido";"878,89";"12/09/2011"
"10127651";"488";"NP - Benef Pensão por Morte Assistido";"319,68";"20/08/2011"
"10127652";"488";"NP - Benef Pensão por Morte Assistido";"319,68";"20/08/2011"
"10127653";"488";"NP - Benef Pensão por Morte Assistido";"136,49";"15/09/2011"
"10127654";"488";"NP - Benef Pensão por Morte Assistido";"136,49";"15/09/2011"
"10127655";"488";"NP - Benef Pensão por Morte Assistido";"492,96";"02/10/2011"
"10127656";"488";"NP - Benef Pensão por Morte Assistido";"188,08";"15/08/2011"
"10127657";"488";"NP - Benef Pensão por Morte Assistido";"121,61";"14/10/2011"
"10127658";"488";"NP - Benef Pensão por Morte Assistido";"854,44";"19/01/2011"
"10127659";"488";"NP - Benef Pensão por Morte Assistido";"1437,55";"14/08/2010"
"10127660";"488";"NP - Benef Pensão por Morte Assistido";"1437,55";"14/08/2010"
"10127661";"488";"NP - Benef Pensão por Morte Assistido";"527,55";"22/10/2011"
"10127662";"488";"NP - Benef Pensão por Morte Assistido";"121,61";"14/10/2011"
"10127663";"488";"NP - Benef Pensão por Morte Assistido";"248,31";"15/08/2011"
"10127664";"488";"NP - Benef Pensão por Morte Assistido";"248,31";"15/08/2011"
"10127665";"488";"NP - Benef Pensão por Morte Assistido";"1030,84";"14/10/2011"
"10127666";"488";"NP - Benef Pensão por Morte Assistido";"1030,84";"14/10/2011"
"10127667";"488";"NP - Benef Pensão por Morte Assistido";"539,41";"09/11/2011"
"10127668";"488";"NP - Benef Pensão por Morte Assistido";"299,39";"26/11/2011"
"10127669";"488";"NP - Benef Pensão por Morte Assistido";"299,39";"26/11/2011"
"10127670";"488";"NP - Benef Pensão por Morte Assistido";"556,64";"21/10/2011"
"10127671";"488";"NP - Benef Pensão por Morte Assistido";"2021,58";"10/10/2011"
"10127672";"488";"NP - Benef Pensão por Morte Assistido";"62,31";"14/11/2011"
"10127673";"488";"NP - Benef Pensão por Morte Assistido";"62,31";"14/11/2011"
"10127674";"488";"NP - Benef Pensão por Morte Assistido";"62,31";"14/11/2011"
"10127675";"488";"NP - Benef Pensão por Morte Assistido";"188,08";"15/08/2011"
"10127676";"488";"NP - Benef Pensão por Morte Assistido";"3861,30";"06/12/2011"
"10127677";"488";"NP - Benef Pensão por Morte Assistido";"492,96";"26/12/2011"
"10127678";"488";"NP - Benef Pensão por Morte Assistido";"492,96";"26/12/2011"
"10127679";"488";"NP - Benef Pensão por Morte Assistido";"1319,90";"23/01/2012"
"10127680";"488";"NP - Benef Pensão por Morte Assistido";"69,83";"05/12/2011"
"10127681";"488";"NP - Benef Pensão por Morte Assistido";"69,83";"05/12/2011"
"10127682";"488";"NP - Benef Pensão por Morte Assistido";"63,05";"06/11/2011"
"10127683";"488";"NP - Benef Pensão por Morte Assistido";"857,07";"09/02/2012"
"10127684";"488";"NP - Benef Pensão por Morte Assistido";"3445,01";"19/12/2011"
"10127685";"488";"NP - Benef Pensão por Morte Assistido";"63,05";"06/11/2011"
"10127686";"488";"NP - Benef Pensão por Morte Assistido";"63,05";"06/11/2011"
"10127687";"488";"NP - Benef Pensão por Morte Assistido";"620,81";"12/02/2012"
"10127688";"488";"NP - Benef Pensão por Morte Assistido";"620,81";"12/02/2012"
"10127689";"488";"NP - Benef Pensão por Morte Assistido";"61,41";"18/12/2011"
"10127690";"488";"NP - Benef Pensão por Morte Assistido";"61,41";"18/12/2011"
"10127691";"488";"NP - Benef Pensão por Morte Assistido";"61,41";"18/12/2011"
"10127692";"488";"NP - Benef Pensão por Morte Assistido";"184,97";"18/11/2011"
"10127693";"488";"NP - Benef Pensão por Morte Assistido";"184,97";"18/11/2011"
"10127694";"488";"NP - Benef Pensão por Morte Assistido";"920,93";"16/02/2012"
"10127695";"488";"NP - Benef Pensão por Morte Assistido";"920,93";"16/02/2012"
"10127696";"488";"NP - Benef Pensão por Morte Assistido";"183,95";"01/04/2012"
"10127697";"488";"NP - Benef Pensão por Morte Assistido";"183,95";"01/04/2012"
"10127698";"488";"NP - Benef Pensão por Morte Assistido";"183,95";"01/04/2012"
"10127699";"488";"NP - Benef Pensão por Morte Assistido";"289,72";"19/03/2012"
"10127700";"488";"NP - Benef Pensão por Morte Assistido";"289,72";"19/03/2012"
"10127701";"488";"NP - Benef Pensão por Morte Assistido";"52,67";"08/07/2010"
"10127702";"488";"NP - Benef Pensão por Morte Assistido";"266,35";"25/03/2012"
"10127703";"488";"NP - Benef Pensão por Morte Assistido";"1568,18";"15/04/2012"
"10127704";"488";"NP - Benef Pensão por Morte Assistido";"1897,58";"10/04/2012"
"10127705";"488";"NP - Benef Pensão por Morte Assistido";"263,20";"08/05/2012"
"10127706";"488";"NP - Benef Pensão por Morte Assistido";"97,41";"05/05/2012"
"10127707";"488";"NP - Benef Pensão por Morte Assistido";"2673,82";"25/04/2012"
"10127708";"488";"NP - Benef Pensão por Morte Assistido";"2673,83";"25/04/2012"
"10127709";"488";"NP - Benef Pensão por Morte Assistido";"59,76";"13/05/2012"
"10127710";"488";"NP - Benef Pensão por Morte Assistido";"59,76";"13/05/2012"
"10127711";"488";"NP - Benef Pensão por Morte Assistido";"564,51";"08/05/2012"
"10127712";"488";"NP - Benef Pensão por Morte Assistido";"59,76";"13/05/2012"
"10127713";"488";"NP - Benef Pensão por Morte Assistido";"59,76";"13/05/2012"
"10127714";"488";"NP - Benef Pensão por Morte Assistido";"496,68";"02/07/2012"
"10127715";"488";"NP - Benef Pensão por Morte Assistido";"246,49";"04/06/2012"
"10127716";"488";"NP - Benef Pensão por Morte Assistido";"246,49";"04/06/2012"
"10127717";"488";"NP - Benef Pensão por Morte Assistido";"212,64";"16/06/2012"
"10127718";"488";"NP - Benef Pensão por Morte Assistido";"212,64";"16/06/2012"
"10127719";"488";"NP - Benef Pensão por Morte Assistido";"375,64";"29/06/2012"
"10127720";"488";"NP - Benef Pensão por Morte Assistido";"604,47";"25/05/2012"
"10127721";"488";"NP - Benef Pensão por Morte Assistido";"8517,62";"28/07/2012"
"10127722";"488";"NP - Benef Pensão por Morte Assistido";"628,83";"10/06/2012"
"10127723";"488";"NP - Benef Pensão por Morte Assistido";"2544,22";"28/07/2012"
"10127724";"488";"NP - Benef Pensão por Morte Assistido";"66,50";"18/06/2012"
"10127725";"488";"NP - Benef Pensão por Morte Assistido";"150,39";"15/08/2012"
"10127726";"488";"NP - Benef Pensão por Morte Assistido";"422,24";"10/06/2012"
"10127727";"488";"NP - Benef Pensão por Morte Assistido";"422,24";"10/06/2012"
"10127728";"488";"NP - Benef Pensão por Morte Assistido";"66,50";"18/06/2012"
"10127729";"488";"NP - Benef Pensão por Morte Assistido";"66,50";"18/06/2012"
"10127730";"488";"NP - Benef Pensão por Morte Assistido";"837,18";"02/09/2012"
"10127731";"488";"NP - Benef Pensão por Morte Assistido";"406,60";"25/08/2012"
"10127732";"488";"NP - Benef Pensão por Morte Assistido";"491,59";"05/09/2012"
"10127733";"488";"NP - Benef Pensão por Morte Assistido";"446,83";"27/07/2012"
"10127734";"488";"NP - Benef Pensão por Morte Assistido";"446,83";"27/07/2012"
"10127735";"488";"NP - Benef Pensão por Morte Assistido";"1372,74";"03/09/2012"
"10127736";"488";"NP - Benef Pensão por Morte Assistido";"378,67";"28/06/2012"
"10127737";"488";"NP - Benef Pensão por Morte Assistido";"103,33";"08/09/2012"
"10127738";"488";"NP - Benef Pensão por Morte Assistido";"302,82";"01/09/2012"
"10127739";"488";"NP - Benef Pensão por Morte Assistido";"1580,63";"09/09/2012"
"10127740";"488";"NP - Benef Pensão por Morte Assistido";"3585,63";"16/09/2012"
"10127741";"488";"NP - Benef Pensão por Morte Assistido";"67,79";"12/09/2012"
"10127742";"488";"NP - Benef Pensão por Morte Assistido";"67,79";"12/09/2012"
"10127743";"488";"NP - Benef Pensão por Morte Assistido";"2147,52";"27/10/2012"
"10127744";"488";"NP - Benef Pensão por Morte Assistido";"2147,52";"27/10/2012"
"10127745";"488";"NP - Benef Pensão por Morte Assistido";"452,58";"28/10/2012"
"10127746";"488";"NP - Benef Pensão por Morte Assistido";"1708,68";"08/10/2012"
"10127747";"488";"NP - Benef Pensão por Morte Assistido";"1708,68";"08/10/2012"
"10127748";"488";"NP - Benef Pensão por Morte Assistido";"463,19";"02/11/2012"
"10127749";"488";"NP - Benef Pensão por Morte Assistido";"442,55";"22/11/2012"
"10127750";"488";"NP - Benef Pensão por Morte Assistido";"442,55";"22/11/2012"
"10127751";"488";"NP - Benef Pensão por Morte Assistido";"648,88";"27/10/2012"
"10127752";"488";"NP - Benef Pensão por Morte Assistido";"551,64";"22/10/2012"
"10127753";"488";"NP - Benef Pensão por Morte Assistido";"233,89";"30/10/2012"
"10127754";"488";"NP - Benef Pensão por Morte Assistido";"1393,00";"25/07/2012"
"10127755";"488";"NP - Benef Pensão por Morte Assistido";"299,30";"16/11/2012"
"10127756";"488";"NP - Benef Pensão por Morte Assistido";"213,77";"17/12/2012"
"10127757";"488";"NP - Benef Pensão por Morte Assistido";"122,31";"13/12/2012"
"10127758";"488";"NP - Benef Pensão por Morte Assistido";"333,90";"27/11/2012"
"10127759";"488";"NP - Benef Pensão por Morte Assistido";"430,77";"27/01/2013"
"10127760";"488";"NP - Benef Pensão por Morte Assistido";"430,77";"27/01/2013"
"10127761";"488";"NP - Benef Pensão por Morte Assistido";"966,12";"16/03/2013"
"10127762";"488";"NP - Benef Pensão por Morte Assistido";"4561,47";"09/04/2013"
"10127763";"488";"NP - Benef Pensão por Morte Assistido";"6814,29";"28/03/2013"
"10127764";"488";"NP - Benef Pensão por Morte Assistido";"303,43";"15/03/2013"
"10127765";"488";"NP - Benef Pensão por Morte Assistido";"233,89";"30/10/2012"
"10127766";"488";"NP - Benef Pensão por Morte Assistido";"233,89";"30/10/2012"
"10127767";"488";"NP - Benef Pensão por Morte Assistido";"233,89";"30/10/2012"
"10127768";"488";"NP - Benef Pensão por Morte Assistido";"2133,67";"31/03/2013"
"10127769";"488";"NP - Benef Pensão por Morte Assistido";"392,54";"06/03/2013"
"10127770";"488";"NP - Benef Pensão por Morte Assistido";"773,54";"18/04/2013"
"10127771";"488";"NP - Benef Pensão por Morte Assistido";"366,33";"21/04/2013"
"10127772";"488";"NP - Benef Pensão por Morte Assistido";"159,88";"07/09/2012"
"10127773";"488";"NP - Benef Pensão por Morte Assistido";"159,88";"07/09/2012"
"10127774";"488";"NP - Benef Pensão por Morte Assistido";"159,88";"07/09/2012"
"10127775";"488";"NP - Benef Pensão por Morte Assistido";"179,19";"01/05/2013"
"10127776";"488";"NP - Benef Pensão por Morte Assistido";"164,96";"03/05/2013"
"10127777";"488";"NP - Benef Pensão por Morte Assistido";"164,96";"03/05/2013"
"10127778";"488";"NP - Benef Pensão por Morte Assistido";"903,81";"16/04/2013"
"10127779";"488";"NP - Benef Pensão por Morte Assistido";"903,81";"16/04/2013"
"10127780";"488";"NP - Benef Pensão por Morte Assistido";"903,81";"16/04/2013"
"10127781";"488";"NP - Benef Pensão por Morte Assistido";"373,78";"01/04/2013"
"10127782";"488";"NP - Benef Pensão por Morte Assistido";"373,78";"01/04/2013"
"10127783";"488";"NP - Benef Pensão por Morte Assistido";"179,17";"01/05/2013"
"10127784";"488";"NP - Benef Pensão por Morte Assistido";"307,66";"07/05/2013"
"10127785";"488";"NP - Benef Pensão por Morte Assistido";"307,66";"07/05/2013"
"10127786";"488";"NP - Benef Pensão por Morte Assistido";"1203,64";"27/05/2013"
"10127787";"488";"NP - Benef Pensão por Morte Assistido";"2999,97";"26/05/2013"
"10127788";"488";"NP - Benef Pensão por Morte Assistido";"2999,97";"26/05/2013"
"10127789";"488";"NP - Benef Pensão por Morte Assistido";"724,69";"24/04/2013"
"10127790";"488";"NP - Benef Pensão por Morte Assistido";"4281,24";"17/10/2011"
"10127791";"488";"NP - Benef Pensão por Morte Assistido";"192,75";"02/07/2013"
"10127792";"488";"NP - Benef Pensão por Morte Assistido";"192,75";"02/07/2013"
"10127793";"488";"NP - Benef Pensão por Morte Assistido";"192,75";"02/07/2013"
"10127794";"488";"NP - Benef Pensão por Morte Assistido";"392,54";"06/03/2013"
"10127795";"488";"NP - Benef Pensão por Morte Assistido";"220,11";"22/03/2013"
"10127796";"488";"NP - Benef Pensão por Morte Assistido";"220,11";"22/03/2013"
"10127797";"488";"NP - Benef Pensão por Morte Assistido";"287,95";"13/06/2013"
"10127798";"488";"NP - Benef Pensão por Morte Assistido";"287,95";"13/06/2013"
"10127799";"488";"NP - Benef Pensão por Morte Assistido";"491,59";"02/09/2012"
"10127800";"488";"NP - Benef Pensão por Morte Assistido";"496,34";"22/06/2013"
"10127801";"488";"NP - Benef Pensão por Morte Assistido";"878,13";"22/07/2013"
"10127802";"488";"NP - Benef Pensão por Morte Assistido";"575,91";"06/07/2013"
"10127803";"488";"NP - Benef Pensão por Morte Assistido";"4261,82";"08/07/2013"
"10127804";"488";"NP - Benef Pensão por Morte Assistido";"4261,82";"08/07/2013"
"10127805";"488";"NP - Benef Pensão por Morte Assistido";"621,01";"15/06/2013"
"10127806";"488";"NP - Benef Pensão por Morte Assistido";"10,88";"14/07/2013"
"10127807";"488";"NP - Benef Pensão por Morte Assistido";"496,34";"22/06/2013"
"10127808";"488";"NP - Benef Pensão por Morte Assistido";"176,86";"12/07/2013"
"10127809";"488";"NP - Benef Pensão por Morte Assistido";"176,86";"12/07/2013"
"10127810";"488";"NP - Benef Pensão por Morte Assistido";"521,06";"23/06/2011"
"10127811";"488";"NP - Benef Pensão por Morte Assistido";"176,86";"12/07/2013"
"10127812";"488";"NP - Benef Pensão por Morte Assistido";"1141,31";"05/07/2013"
"10127813";"488";"NP - Benef Pensão por Morte Assistido";"971,14";"01/08/2013"
"10127814";"488";"NP - Benef Pensão por Morte Assistido";"1141,31";"05/07/2013"
"10127815";"488";"NP - Benef Pensão por Morte Assistido";"1141,31";"05/07/2013"
"10127816";"488";"NP - Benef Pensão por Morte Assistido";"1716,12";"20/07/2013"
"10127817";"488";"NP - Benef Pensão por Morte Assistido";"1802,30";"20/08/2013"
"10127818";"488";"NP - Benef Pensão por Morte Assistido";"1802,30";"20/08/2013"
"10127819";"488";"NP - Benef Pensão por Morte Assistido";"1802,30";"20/08/2013"
"10127820";"488";"NP - Benef Pensão por Morte Assistido";"231,83";"13/08/2013"
"10127821";"488";"NP - Benef Pensão por Morte Assistido";"1111,77";"12/08/2013"
"10127822";"488";"NP - Benef Pensão por Morte Assistido";"1111,76";"12/08/2013"
"10127823";"488";"NP - Benef Pensão por Morte Assistido";"1111,77";"12/08/2013"
"10127824";"488";"NP - Benef Pensão por Morte Assistido";"231,83";"13/08/2013"
"10127825";"488";"NP - Benef Pensão por Morte Assistido";"231,83";"13/08/2013"
"10127826";"488";"NP - Benef Pensão por Morte Assistido";"231,83";"13/08/2013"
"10127827";"488";"NP - Benef Pensão por Morte Assistido";"65,72";"26/03/2013"
"10127828";"488";"NP - Benef Pensão por Morte Assistido";"65,72";"26/03/2013"
"10127829";"488";"NP - Benef Pensão por Morte Assistido";"778,88";"26/08/2013"
"10127830";"488";"NP - Benef Pensão por Morte Assistido";"287,97";"13/09/2013"
"10127831";"488";"NP - Benef Pensão por Morte Assistido";"287,97";"13/09/2013"
"10127832";"488";"NP - Benef Pensão por Morte Assistido";"224,17";"29/07/2013"
"10127833";"488";"NP - Benef Pensão por Morte Assistido";"224,17";"29/07/2013"
"10127834";"488";"NP - Benef Pensão por Morte Assistido";"860,16";"07/09/2013"
"10127835";"488";"NP - Benef Pensão por Morte Assistido";"224,17";"29/07/2013"
"10127836";"488";"NP - Benef Pensão por Morte Assistido";"71,91";"12/10/2013"
"10127837";"488";"NP - Benef Pensão por Morte Assistido";"71,90";"12/10/2013"
"10127838";"488";"NP - Benef Pensão por Morte Assistido";"2528,93";"14/10/2013"
